	reactome-id	name	species	wp-id
2437	R-HSA-211958	Miscellaneous substrates	Homo sapiens	
2438	R-HSA-211935	Fatty acids	Homo sapiens	
2439	R-HSA-211981	Xenobiotics	Homo sapiens	
2440	R-HSA-211957	Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2	Homo sapiens	
2441	R-HSA-211999	CYP2E1 reactions	Homo sapiens	
2442	R-HSA-211979	Eicosanoids	Homo sapiens	
2443	R-HSA-211976	Endogenous sterols	Homo sapiens	
2444	R-HSA-211994	Sterols are 12-hydroxylated by CYP8B1	Homo sapiens	
2445	R-HSA-140180	COX reactions	Homo sapiens	
2446	R-HSA-217271	FMO oxidises nucleophiles	Homo sapiens	
2447	R-HSA-2564830	Cytosolic iron-sulfur cluster assembly	Homo sapiens	WP2690
2448	R-HSA-1480926	O2/CO2 exchange in erythrocytes	Homo sapiens	
2449	R-HSA-1237044	Erythrocytes take up carbon dioxide and release oxygen	Homo sapiens	WP2744
2450	R-HSA-1247673	Erythrocytes take up oxygen and release carbon dioxide	Homo sapiens	WP2681
2451		APC-C-mediated degradation of cell cycle proteins		WP3557
2452		ATF6-alpha activates chaperone genes		WP2655
2453		Apoptotic execution phase		WP1784
2454		BMAL1-CLOCK,NPAS2 activates circadian gene expression		WP3355
2455		Cytosolic sensors of pathogen-associated DNA		WP2794
2456		DNA Damage-Telomere Stress Induced Senescence		WP3565
2457		FasL- CD95L signaling		WP3568
2458		Golgi to ER Retrograde Transport		WP3554
2459		Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs-IMPs-VICKZs) bind RNA		WP1789
2460		Interferon alpha-beta signaling		WP1835
2461		M-G1 Transition		WP2785
2462		MAP3K8 (TPL2)-dependent MAPK1-3 activation		WP3576
2463		MAPK6-MAPK4 signaling		WP3307
2464		MAPK targets- Nuclear events mediated by MAP kinases		WP1845
2465		Major pathway of rRNA processing in the nucleolus		WP3797
2466		Metabolism of steroid hormones and vitamin D		WP2749
2467		Mitotic G1-G1-S phases		WP1858
2468		Mitotic G2-G2-M phases		WP1859
2469		Mitotic Telophase-Cytokinesis		WP2765
2470		MyD88-Mal cascade initiated on plasma membrane		WP2761
2471		MyD88-independent TLR3-TLR4 cascade		WP2752
2472		NIK---noncanonical NF-kB signaling		WP3545
2473		Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell		WP2754
2474		Post-translational modification- synthesis of GPI-anchored proteins		WP1887
2475		RAF-MAP kinase cascade		WP2735
2476		RAF-independent MAPK1-3 activation		WP3332
2477		RIG-I-MDA5 mediated induction of IFN-alpha-beta pathways		WP1904
2478		ROS production in response to bacteria		WP3551
2479		SALM protein interactions at the synapse		WP3812
2480		TRAIL signaling		WP3400
2481		Transcriptional activity of SMAD2-SMAD3-SMAD4 heterotrimer		WP2755
2482		Transmission across Electrical Synapses		WP1934
2483		Transport of inorganic cations-anions and amino acids-oligopeptides		WP1936
2484		rRNA modification in the nucleus		WP3828
